,title,contents
739,"[증시마감] 엔터테인먼트 테마주 '와이지엔터테인먼트' 27일 29,150원에 거래...","27일 엔터테인먼트 테마주 마감시황 브리핑 27일 상장한 엔터테인먼트 테마주 '와이지엔터테인먼트'은 29,150원에 최종 거래가를 형성하였다. 이는 전일대비 750원 만큼 상승한 상태이며, +2.64% 상승한 금액에..."
740,"[국내증시브리핑] 전선 테마주 'LS' 09시 현재 47,950원 기록중","26일 09시 전선 테마주 시황 브리핑 현재 전선 테마주 'LS'은 현재가 47,950원을 기록중에 있다. 이는 전일대비 50원 만큼 상승한 상태이며, +0.10% 상승한 금액에 거래중이다. LS에 더불어 상승한 종목인 대원전선..."
741,"[국내증시브리핑] IT대표주 테마주 'SK하이닉스' 14시 현재 68,400원 기록중","26일 14시 IT대표주 테마주 시황 브리핑 현재 IT대표주 테마주 'SK하이닉스'은 현재가 68,400원을 기록중에 있다. 이는 전일대비 1,700원 만큼 상승한 상태이며, +2.55% 상승한 금액에 거래중이다. SK하이닉스에..."
742,"[마감증시브리핑] 타이어 테마주 '한국테크놀로지그룹' 17,350원에 27일 거래...","27일 타이어 테마주 마감시황 브리핑 27일 상장한 타이어 테마주 '한국테크놀로지그룹'은 17,350원에 최종 거래가를 형성하였다. 이는 전일대비 400원 만큼 상승한 상태이며, +2.36% 상승한 금액에 거래되었다...."
743,"[증시전망] 탄소 배출권 테마주 '휴켐스' 09시 현재 21,750원 기록","26일 09시 탄소 배출권 테마주 시황 브리핑 현재 탄소 배출권 테마주 '휴켐스'은 현재가 21,750원을 기록중에 있다. 이는 전일대비 150원 만큼 상승한 상태이며, +0.69% 상승한 금액에 거래중이다. 휴켐스에 더불어..."
744,"[국내주간증시] 헬스케어 테마주 '인바디' 09시 현재 25,350원 기록","26일 09시 헬스케어 테마주 시황 브리핑 현재 헬스케어 테마주 '인바디'은 현재가 25,350원을 기록중에 있다. 이는 전일대비 250원 만큼 상승한 상태이며, +1.00% 상승한 금액에 거래중이다. 인바디에 더불어 상승한..."
745,"[수산주 테마 마감시황] 동원산업,신라교역 등이 상승세 견인중","6월 27일 목요일 수산주 테마주 종가를 알아본다. 이 날 수산주주를 견인한 것은 동원산업 종목이다. 동원산업은 주당 247,000원의 거래가격으로 전일대비+1.86%의 등락률을 기록 수산주테마주를 주도한 것으로..."
746,"[13시 24분 자동차 대표주 오후의 테마종목] 현대위아,현대모비스 등이 주도","대표주 테마주, 관련 현황을 알아본다. 13시 24분 현재 자동차 대표주주를 견인하고 있는 것은 현대위아 종목이다. 현대위아는 주당 49,050원의 거래가격으로 전일대비+0.93%의 등락률을 기록 자동차 대표주테마주를..."
747,"[정보보안 테마 마감시황] 한컴시큐어,라온시큐어 등이 주도...","6월 26일 수요일 정보보안 테마주 종가를 알아본다. 이 날 정보보안주를 견인한 것은 한컴시큐어 종목이다. 한컴시큐어는 주당 3,360원의 거래가격으로 전일대비+4.02%의 등락률을 기록 정보보안테마주를 주도한..."
748,"[마감증시브리핑] 물류 테마주 '한진' 37,500원에 26일 거래 완료","26일 물류 테마주 마감시황 브리핑 26일 상장한 물류 테마주 '한진'은 37,500원에 최종 거래가를 형성하였다. 이는 전일대비 2,150원 만큼 상승한 상태이며, +6.08% 상승한 금액에 거래되었다. 한진에 더불어 상승..."
