,title,contents
10,"[14일 13시 수산주 테마주 시황-오후] 사조오양,CJ씨푸드 등이 주도","수산주 테마주, 관련 현황을 알아본다. 13시 22분 현재 수산주주를 견인하고 있는 것은 사조오양 종목이다. 사조오양은 주당 8,230원의 거래가격으로 전일대비+23.76%의 등락률을 기록 수산주테마주를 주도하고..."
11,"[태양광 테마주 시황-마감] 오성첨단소재,한화케미칼 등이 주도","8월 14일 수요일 태양광 테마주 종가를 알아본다. 이 날 태양광주를 견인한 것은 오성첨단소재 종목이다. 오성첨단소재는 주당 1,460원의 거래가격으로 전일대비+3.18%의 등락률을 기록 태양광테마주를 주도한..."
12,"[지주회사 테마주-마감] 일진홀딩스,두산 등이 주도...","8월 14일 수요일 지주회사 테마주 종가를 알아본다. 이 날 지주회사주를 견인한 것은 일진홀딩스 종목이다. 일진홀딩스는 주당 3,005원의 거래가격으로 전일대비+7.32%의 등락률을 기록 지주회사테마주를 주도한..."
13,"[엔터테인먼트 테마주-마감] 지니뮤직,JYP Ent. 등이 주도","엔터테인먼트 테마주 종가를 알아본다. 이 날 엔터테인먼트주를 견인한 것은 지니뮤직 종목이다. 지니뮤직은 주당 3,465원의 거래가격으로 전일대비+3.43%의 등락률을 기록 엔터테인먼트테마주를 주도한..."
14,"[패션 테마주-마감] 영원무역,인디에프 등이 주도...","8월 14일 수요일 패션 테마주 종가를 알아본다. 이 날 패션주를 견인한 것은 영원무역 종목이다. 영원무역은 주당 36,900원의 거래가격으로 전일대비+4.24%의 등락률을 기록 패션테마주를 주도한 것으로 알려졌다...."
15,"[헬스케어 테마주-마감] 바텍,인바디 등이 상승세 주도","8월 14일 수요일 헬스케어 테마주 종가를 알아본다. 이 날 헬스케어주를 견인한 것은 바텍 종목이다. 바텍은 주당 25,900원의 거래가격으로 전일대비+5.71%의 등락률을 기록 헬스케어테마주를 주도한 것으로..."
16,"[14일 09시 카지노 테마주 오전 시황] 파라다이스,토비스 등이 주도","카지노 테마주, 관련 현황을 알아본다. 09시 31분 현재 카지노주를 견인하고 있는 것은 파라다이스 종목이다. 파라다이스는 주당 16,000원의 거래가격으로 전일대비+6.31%의 등락률을 기록 카지노테마주를 주도하고..."
17,"[09시 33분 농업주 테마주 시황-오전] 한탑,대동공업 등이 상승세 주도","농업주 테마주, 관련 현황을 알아본다. 09시 33분 현재 농업주주를 견인하고 있는 것은 한탑 종목이다. 한탑은 주당 1,950원의 거래가격으로 전일대비+3.17%의 등락률을 기록 농업주테마주를 주도하고 있는 것으로..."
18,"[교육 테마주-마감] 예림당,정상제이엘에스 등이 주도","8월 14일 수요일 교육 테마주 종가를 알아본다. 이 날 교육주를 견인한 것은 예림당 종목이다. 예림당은 주당 3,705원의 거래가격으로 전일대비+1.09%의 등락률을 기록 교육테마주를 주도한 것으로 알려졌다...."
19,"[09시 32분 사료 테마주 시황-오전] 팜스코,고려산업 등이 주도","8월 14일 수요일 이시간 현재 사료 테마주, 관련 현황을 알아본다. 09시 32분 현재 사료주를 견인하고 있는 것은 팜스코 종목이다. 팜스코는 주당 5,070원의 거래가격으로 전일대비+2.11%의 등락률을 기록 사료테마주..."
20,"[13시 25분 자동차 대표주 테마주 시황-오후] 현대모비스,쌍용차 등이 주도","테마주, 관련 현황을 알아본다. 13시 25분 현재 자동차 대표주주를 견인하고 있는 것은 현대모비스 종목이다. 현대모비스는 주당 239,500원의 거래가격으로 전일대비+1.91%의 등락률을 기록 자동차 대표주테마주를..."
21,"[여행/관광 테마주-마감] 파라다이스,레드캡투어 등이 주도","8월 14일 수요일 여행/관광 테마주 종가를 알아본다. 이 날 여행/관광주를 견인한 것은 파라다이스 종목이다. 파라다이스는 주당 15,450원의 거래가격으로 전일대비+2.66%의 등락률을 기록 여행/관광테마주를..."
22,"[2차전지 관련주 테마주 시황-마감] 솔브레인,SKC 등이 주도...","관련주 테마주 종가를 알아본다. 이 날 2차전지 관련주주를 견인한 것은 솔브레인 종목이다. 솔브레인은 주당 71,900원의 거래가격으로 전일대비+3.45%의 등락률을 기록 2차전지 관련주테마주를 주도한 것으로..."
23,"[14일 13시 물류 테마주 오후 시황] KCTC,동방 등이 상승세 주도","8월 14일 수요일 이시간 현재 물류 테마주, 관련 현황을 알아본다. 13시 26분 현재 물류주를 견인하고 있는 것은 KCTC 종목이다. KCTC은 주당 3,125원의 거래가격으로 전일대비+1.79%의 등락률을 기록 물류테마주를..."
24,"[전선 테마주-마감] 대원전선,일진전기 등이 주도...","8월 13일 화요일 전선 테마주 종가를 알아본다. 이 날 전선주를 견인한 것은 대원전선 종목이다. 대원전선은 주당 1,115원의 거래가격으로 전일대비+2.76%의 등락률을 기록 전선테마주를 주도한 것으로 알려졌다...."
25,"[정보보안 테마주 시황-마감] 엑셈,파수닷컴 등이 상승세 견인중","8월 14일 수요일 정보보안 테마주 종가를 알아본다. 이 날 정보보안주를 견인한 것은 엑셈 종목이다. 엑셈은 주당 2,705원의 거래가격으로 전일대비+2.46%의 등락률을 기록 정보보안테마주를 주도한 것으로..."
26,"[13시 23분 PCB생산 테마주 오후 시황] LG이노텍,삼성전기 등이 상승세 견인중","PCB생산 테마주, 관련 현황을 알아본다. 13시 23분 현재 PCB생산주를 견인하고 있는 것은 LG이노텍 종목이다. LG이노텍은 주당 104,000원의 거래가격으로 전일대비+5.16%의 등락률을 기록 PCB생산테마주를 주도하고..."
27,"[14일 13시 풍력에너지 테마주 오후 시황] 현진소재,한일단조 등이 주도...","풍력에너지 테마주, 관련 현황을 알아본다. 13시 22분 현재 풍력에너지주를 견인하고 있는 것은 현진소재 종목이다. 현진소재는 주당 2,410원의 거래가격으로 전일대비+9.55%의 등락률을 기록 풍력에너지테마주를..."
28,"[09시 35분 보험 테마주 시황-오전] 흥국화재,메리츠화재 등이 상승세 견인중","보험 테마주, 관련 현황을 알아본다. 09시 35분 현재 보험주를 견인하고 있는 것은 흥국화재 종목이다. 흥국화재는 주당 3,750원의 거래가격으로 전일대비+1.35%의 등락률을 기록 보험테마주를 주도하고 있는 것으로..."
29,"[09시 31분 LED산업 테마주 오전 시황] LG이노텍,삼성전기 등이 주도...","LED산업 테마주, 관련 현황을 알아본다. 09시 31분 현재 LED산업주를 견인하고 있는 것은 LG이노텍 종목이다. LG이노텍은 주당 105,500원의 거래가격으로 전일대비+6.67%의 등락률을 기록 LED산업테마주를 주도하고..."
30,"[09시 34분 탄소 배출권 테마주 시황-오전] 에코프로,유니슨 등이 상승세 주도","배출권 테마주, 관련 현황을 알아본다. 09시 34분 현재 탄소 배출권주를 견인하고 있는 것은 에코프로 종목이다. 에코프로는 주당 20,050원의 거래가격으로 전일대비+2.04%의 등락률을 기록 탄소 배출권테마주를..."
31,"[국내상장 중국기업 테마주 시황-마감] 골든센츄리,헝셩그룹 등이 상승세 주도",중국기업 테마주 종가를 알아본다. 이 날 국내상장 중국기업주를 견인한 것은 골든센츄리 종목이다. 골든센츄리는 주당 789원의 거래가격으로 전일대비+5.62%의 등락률을 기록 국내상장 중국기업테마주를 주도한...
32,"[09시 35분 백화점 테마주 시황-오전] 신세계,현대백화점 등이 주도","백화점 테마주, 관련 현황을 알아본다. 09시 35분 현재 백화점주를 견인하고 있는 것은 신세계 종목이다. 신세계는 주당 225,500원의 거래가격으로 전일대비+0.45%의 등락률을 기록 백화점테마주를 주도하고 있는..."
33,"[스마트폰 부품주 테마주-마감] LG이노텍,삼성SDI 등이 주도","부품주 테마주 종가를 알아본다. 이 날 스마트폰 부품주주를 견인한 것은 LG이노텍 종목이다. LG이노텍은 주당 104,500원의 거래가격으로 전일대비+5.66%의 등락률을 기록 스마트폰 부품주테마주를 주도한 것으로..."
34,"[14일 09시 타이어 테마주 오전 시황] 한국테크놀로지그룹,넥센 등이 주도...","테마주, 관련 현황을 알아본다. 09시 35분 현재 타이어주를 견인하고 있는 것은 한국테크놀로지그룹 종목이다. 한국테크놀로지그룹은 주당 14,400원의 거래가격으로 전일대비보합세의 등락률을 기록 타이어테마주..."
35,"[09시 32분 방위산업 테마주 오전 시황] 휴니드,삼영이엔씨 등이 상승세 주도","방위산업 테마주, 관련 현황을 알아본다. 09시 32분 현재 방위산업주를 견인하고 있는 것은 휴니드 종목이다. 휴니드는 주당 7,020원의 거래가격으로 전일대비+3.69%의 등락률을 기록 방위산업테마주를 주도하고..."
36,"[14일 09시 바이오시밀러 테마주 시황-오전] 이수앱지스,셀트리온 등이 상승세...","테마주, 관련 현황을 알아본다. 09시 31분 현재 바이오시밀러주를 견인하고 있는 것은 이수앱지스 종목이다. 이수앱지스는 주당 6,220원의 거래가격으로 전일대비+2.81%의 등락률을 기록 바이오시밀러테마주를..."
37,"[주류 테마주-마감] 풍국주정,MH에탄올 등이 주도","8월 13일 화요일 주류 테마주 종가를 알아본다. 이 날 주류주를 견인한 것은 풍국주정 종목이다. 풍국주정은 주당 19,700원의 거래가격으로 전일대비+2.60%의 등락률을 기록 주류테마주를 주도한 것으로 알려졌다...."
38,"[타이어 테마주 시황-마감] 넥센,금호타이어 등이 상승세 주도","8월 13일 화요일 타이어 테마주 종가를 알아본다. 이 날 타이어주를 견인한 것은 넥센 종목이다. 넥센은 주당 5,650원의 거래가격으로 전일대비+0.36%의 등락률을 기록 타이어테마주를 주도한 것으로 알려졌다...."
39,[특징주] '대선주자 선호도 1위' 이낙연 테마주 급등(종합),7일 '이낙연 테마주'로 엮인 일부 종목이 급등했다. 이날 유가증권시장에서 이월드는 전 거래일 대비... 총리 테마주로 꼽혀왔다. 이월드는 이랜드그룹의 제조·유통 일괄형(SPA) 패션 브랜드 스파오의 영향으로...
40,"[NFC 테마주-마감] 나이스정보통신,KT 등이 주도","8월 13일 화요일 NFC 테마주 종가를 알아본다. 이 날 NFC주를 견인한 것은 나이스정보통신 종목이다. 나이스정보통신은 주당 35,000원의 거래가격으로 전일대비+4.79%의 등락률을 기록 NFC테마주를 주도한 것으로..."
41,"[LBS관련주 테마주 시황-마감] 이루온,팅크웨어 등이 상승세 주도","8월 13일 화요일 LBS관련주 테마주 종가를 알아본다. 이 날 LBS관련주주를 견인한 것은 이루온 종목이다. 이루온은 주당 1,280원의 거래가격으로 전일대비+3.23%의 등락률을 기록 LBS관련주테마주를 주도한 것으로..."
42,"[제지 테마주 시황-마감] 아세아제지,한국제지 등이 상승세 주도","8월 13일 화요일 제지 테마주 종가를 알아본다. 이 날 제지주를 견인한 것은 아세아제지 종목이다. 아세아제지는 주당 35,450원의 거래가격으로 전일대비+4.42%의 등락률을 기록 제지테마주를 주도한 것으로..."
43,급등했던 '애국테마주' 주춤…주가·거래량↓,"일본의 대(對) 한국 경제보복 이후 일본 제품 불매 운동으로 급등했던 이른바 '애국테마주'가 주춤하고... 애국테마주로 반짝 등장했었다. 증권업계 관계자는 ""애국테마주에 대한 기대감이 과도했던 측면이 있다""며..."
44,"[14일 09시 패션 테마주 오전 시황] 형지I&C,메타랩스 등이 상승세 견인중","8월 14일 수요일 이시간 현재 패션 테마주, 관련 현황을 알아본다. 09시 35분 현재 패션주를 견인하고 있는 것은 형지I&amp;C 종목이다. 형지I&amp;C은 주당 625원의 거래가격으로 전일대비+4.87%의 등락률을 기록 패션테마주..."
45,"[13시 25분 탄소 배출권 테마주 오후 시황] 후성,한솔홈데코 등이 주도","배출권 테마주, 관련 현황을 알아본다. 13시 25분 현재 탄소 배출권주를 견인하고 있는 것은 후성 종목이다. 후성은 주당 10,200원의 거래가격으로 전일대비+0.99%의 등락률을 기록 탄소 배출권테마주를 주도하고..."
46,[마감증시브리핑] 제지 테마주 '페이퍼코리아' 14일 715원에 거래 마감,"14일 제지 테마주 마감시황 브리핑 14일 상장한 제지 테마주 '페이퍼코리아'은 715원에 최종 거래가를 형성하였다. 이는 전일대비 13원 만큼 상승한 상태이며, +1.85% 상승한 금액에 거래되었다. 페이퍼코리아에 더불어..."
47,"[금 관련주 테마주-마감] KODEX 은선물(H),KODEX 골드선물(H) 등이 주도...","관련주 테마주 종가를 알아본다. 이 날 금 관련주주를 견인한 것은 KODEX 은선물(H) 종목이다. KODEX 은선물(H)은 주당 3,890원의 거래가격으로 전일대비+2.91%의 등락률을 기록 금 관련주테마주를 주도한..."
48,"[국내증시전망] 주류 테마주 '보해양조' 09시 현재 1,045원 기록","14일 09시 주류 테마주 시황 브리핑 현재 주류 테마주 '보해양조'은 현재가 1,045원을 기록중에 있다. 이는 전일대비 15원 만큼 상승한 상태이며, +1.46% 상승한 금액에 거래중이다. 보해양조에 더불어 상승한 종목인..."
49,"[13일 09시 풍력에너지 테마주 오전 시황] 씨에스윈드,현진소재 등이 주도","테마주, 관련 현황을 알아본다. 09시 33분 현재 풍력에너지주를 견인하고 있는 것은 씨에스윈드 종목이다. 씨에스윈드는 주당 31,200원의 거래가격으로 전일대비+1.30%의 등락률을 기록 풍력에너지테마주를 주도하고..."
50,"[14일 13시 소프트웨어 개발 및 게임 테마주 시황-오후] 바른손이앤에이,플레...","8월 14일 수요일 이시간 현재 소프트웨어 개발 및 게임 테마주, 관련 현황을 알아본다. 13시 26분 현재... 36%의 등락률을 기록 소프트웨어 개발 및 게임테마주를 주도하고 있는 것으로 알려졌다. 코스닥상장기업인..."
51,"[국내증시전망] 금 관련주 테마주 '정산애강' 14시 현재 2,100원 거래중","14일 14시 금 관련주 테마주 시황 브리핑 현재 금 관련주 테마주 '정산애강'은 현재가 2,100원을 기록중에 있다. 이는 전일대비 10원 만큼 상승한 상태이며, +0.48% 상승한 금액에 거래중이다. 정산애강에 더불어..."
52,"[정보보안 테마주-마감] 한컴시큐어,엑셈 등이 주도","8월 13일 화요일 정보보안 테마주 종가를 알아본다. 이 날 정보보안주를 견인한 것은 한컴시큐어 종목이다. 한컴시큐어는 주당 2,695원의 거래가격으로 전일대비+2.86%의 등락률을 기록 정보보안테마주를 주도한..."
53,"[14일 09시 LBS관련주 테마주 오전 시황] 이루온,지어소프트 등이 상승세 주도","LBS관련주 테마주, 관련 현황을 알아본다. 09시 33분 현재 LBS관련주주를 견인하고 있는 것은 이루온 종목이다. 이루온은 주당 1,310원의 거래가격으로 전일대비+2.34%의 등락률을 기록 LBS관련주테마주를 주도하고..."
54,"[원자력발전 테마주-마감] 에너토크,한양이엔지 등이 상승세 견인중","8월 14일 수요일 원자력발전 테마주 종가를 알아본다. 이 날 원자력발전주를 견인한 것은 에너토크 종목이다. 에너토크는 주당 3,670원의 거래가격으로 전일대비+3.67%의 등락률을 기록 원자력발전테마주를 주도한..."
55,"[국내증시전망] 탄소 배출권 테마주 '이건산업' 8,110원에 14일 거래 완료","14일 탄소 배출권 테마주 마감시황 브리핑 14일 상장한 탄소 배출권 테마주 '이건산업'은 8,110원에 최종 거래가를 형성하였다. 이는 전일대비 260원 만큼 상승한 상태이며, +3.31% 상승한 금액에 거래되었다...."
56,"[국내증시브리핑] 여행/관광 테마주 'SM C&C' 14시 현재 1,190원 기록중","14일 14시 여행/관광 테마주 시황 브리핑 현재 여행/관광 테마주 'SM C&amp;C'은 현재가 1,190원을 기록중에 있다. 이는 전일대비 25원 만큼 상승한 상태이며, +2.15% 상승한 금액에 거래중이다. SM C&amp;C에 더불어 상승한..."
57,"[13일 09시 농업주 테마주 시황-오전] 한탑,KG케미칼 등이 주도...","농업주 테마주, 관련 현황을 알아본다. 09시 32분 현재 농업주주를 견인하고 있는 것은 한탑 종목이다. 한탑은 주당 1,895원의 거래가격으로 전일대비+1.88%의 등락률을 기록 농업주테마주를 주도하고 있는 것으로..."
58,"[국내마감증시] IT대표주 테마주 '삼성SDI' 14일 255,500원 종가 기록","14일 IT대표주 테마주 마감시황 브리핑 14일 상장한 IT대표주 테마주 '삼성SDI'은 255,500원에 최종 거래가를 형성하였다. 이는 전일대비 10,000원 만큼 상승한 상태이며, +4.07% 상승한 금액에 거래되었다...."
59,"[09시 31분 플렉서블 디스플레이 테마주 시황-오전] 에스에프에이,일진디스플...","8월 14일 수요일 이시간 현재 플렉서블 디스플레이 테마주, 관련 현황을 알아본다. 09시 31분 현재... 에스에프에이는 주당 39,400원의 거래가격으로 전일대비+8.54%의 등락률을 기록 플렉서블 디스플레이테마주를..."
60,"[13일 09시 카지노 테마주 시황-오전] GKL,토비스 등이 주도...","8월 13일 화요일 이시간 현재 카지노 테마주, 관련 현황을 알아본다. 09시 33분 현재 카지노주를 견인하고 있는 것은 GKL 종목이다. GKL은 주당 19,250원의 거래가격으로 전일대비+0.26%의 등락률을 기록 카지노테마주..."
61,"[LED산업 테마주-마감] 루미마이크로,빛샘전자 등이 상승세 주도","8월 13일 화요일 LED산업 테마주 종가를 알아본다. 이 날 LED산업주를 견인한 것은 루미마이크로 종목이다. 루미마이크로는 주당 1,410원의 거래가격으로 전일대비+2.55%의 등락률을 기록 LED산업테마주를 주도한..."
62,"[사료 테마주 시황-마감] 사조동아원,이지바이오 등이 주도...","8월 13일 화요일 사료 테마주 종가를 알아본다. 이 날 사료주를 견인한 것은 사조동아원 종목이다. 사조동아원은 주당 1,150원의 거래가격으로 전일대비+0.88%의 등락률을 기록 사료테마주를 주도한 것으로..."
63,"[마감증시리포트] 백화점 테마주 '베뉴지' 14일 1,945원에 거래 마감","14일 백화점 테마주 마감시황 브리핑 14일 상장한 백화점 테마주 '베뉴지'은 1,945원에 최종 거래가를 형성하였다. 이는 전일대비 70원 만큼 상승한 상태이며, +3.73% 상승한 금액에 거래되었다. 베뉴지에 더불어 상승..."
64,[국내증시전망] 국내상장 중국기업 테마주 '골든센츄리' 14일 789원 종가 기록,"14일 국내상장 중국기업 테마주 마감시황 브리핑 14일 상장한 국내상장 중국기업 테마주 '골든센츄리'은 789원에 최종 거래가를 형성하였다. 이는 전일대비 42원 만큼 상승한 상태이며, +5.62% 상승한 금액에..."
65,"[바이오시밀러 테마주 시황-마감] 이수앱지스,한올바이오파마 등이 상승세 견...","8월 13일 화요일 바이오시밀러 테마주 종가를 알아본다. 이 날 바이오시밀러주를 견인한 것은 이수앱지스 종목이다. 이수앱지스는 주당 6,050원의 거래가격으로 전일대비+5.77%의 등락률을 기록 바이오시밀러테마주..."
66,"[증시전망] 2차전지 관련주 테마주 '상신이디피' 09시 현재 10,700원 기록","14일 09시 2차전지 관련주 테마주 시황 브리핑 현재 2차전지 관련주 테마주 '상신이디피'은 현재가 10,700원을 기록중에 있다. 이는 전일대비 250원 만큼 상승한 상태이며, +2.39% 상승한 금액에 거래중이다...."
67,"[헬스케어 테마주-마감] 루트로닉,인피니트헬스케어 등이 주도...","8월 13일 화요일 헬스케어 테마주 종가를 알아본다. 이 날 헬스케어주를 견인한 것은 루트로닉 종목이다. 루트로닉은 주당 6,900원의 거래가격으로 전일대비+3.14%의 등락률을 기록 헬스케어테마주를 주도한 것으로..."
68,"[백화점 테마주 시황-마감] 롯데쇼핑,베뉴지 등이 주도","8월 13일 화요일 백화점 테마주 종가를 알아본다. 이 날 백화점주를 견인한 것은 롯데쇼핑 종목이다. 롯데쇼핑은 주당 125,500원의 거래가격으로 전일대비+1.21%의 등락률을 기록 백화점테마주를 주도한 것으로..."
69,"[13일 09시 IT대표주 테마주 시황-오전] LG디스플레이,SK하이닉스 등이 주도....","테마주, 관련 현황을 알아본다. 09시 31분 현재 IT대표주주를 견인하고 있는 것은 LG디스플레이 종목이다. LG디스플레이는 주당 12,950원의 거래가격으로 전일대비+1.97%의 등락률을 기록 IT대표주테마주를..."
70,"[국내증시전망] 백화점 테마주 '한화갤러리아타임월드' 09시 현재 17,500원에...","14일 09시 백화점 테마주 시황 브리핑 현재 백화점 테마주 '한화갤러리아타임월드'은 현재가 17,500원을 기록중에 있다. 이는 전일대비 50원 만큼 상승한 상태이며, +0.29% 상승한 금액에 거래중이다...."
71,"[09시 35분 교육 테마주 시황-오전] 예림당,청담러닝 등이 상승세 견인중","8월 14일 수요일 이시간 현재 교육 테마주, 관련 현황을 알아본다. 09시 35분 현재 교육주를 견인하고 있는 것은 예림당 종목이다. 예림당은 주당 3,740원의 거래가격으로 전일대비+2.05%의 등락률을 기록 교육테마주..."
72,"[14일 09시 스마트폰 부품주 테마주 오전 시황] LG이노텍,엘비세미콘 등이 주...","테마주, 관련 현황을 알아본다. 09시 30분 현재 스마트폰 부품주주를 견인하고 있는 것은 LG이노텍 종목이다. LG이노텍은 주당 105,500원의 거래가격으로 전일대비+6.67%의 등락률을 기록 스마트폰 부품주테마주를..."
73,"[2차전지 관련주 테마주 시황-마감] 이엔에프테크놀로지,이랜텍 등이 주도","관련주 테마주 종가를 알아본다. 이 날 2차전지 관련주주를 견인한 것은 이엔에프테크놀로지 종목이다. 이엔에프테크놀로지는 주당 20,900원의 거래가격으로 전일대비+3.47%의 등락률을 기록 2차전지 관련주테마주..."
74,"[수산주 테마주 시황-마감] 동원산업,신라교역 등이 상승세 견인중","8월 13일 화요일 수산주 테마주 종가를 알아본다. 이 날 수산주주를 견인한 것은 동원산업 종목이다. 동원산업은 주당 230,500원의 거래가격으로 전일대비+1.54%의 등락률을 기록 수산주테마주를 주도한 것으로..."
75,"[태양광 테마주 시황-마감] 신성이엔지,SDN 등이 상승세 견인중","8월 13일 화요일 태양광 테마주 종가를 알아본다. 이 날 태양광주를 견인한 것은 신성이엔지 종목이다. 신성이엔지는 주당 1,085원의 거래가격으로 전일대비+2.84%의 등락률을 기록 태양광테마주를 주도한 것으로..."
76,"[13일 09시 교육 테마주 시황-오전] 웅진씽크빅,청담러닝 등이 주도","교육 테마주, 관련 현황을 알아본다. 09시 31분 현재 교육주를 견인하고 있는 것은 웅진씽크빅 종목이다. 웅진씽크빅은 주당 2,165원의 거래가격으로 전일대비+1.64%의 등락률을 기록 교육테마주를 주도하고 있는..."
77,"[방위산업 테마주-마감] 한화에어로스페이스,퍼스텍 등이 상승세 견인중","방위산업 테마주 종가를 알아본다. 이 날 방위산업주를 견인한 것은 한화에어로스페이스 종목이다. 한화에어로스페이스는 주당 35,800원의 거래가격으로 전일대비+16.61%의 등락률을 기록 방위산업테마주를 주도한..."
78,"[13일 13시 보험 테마주 오후 시황] DB손해보험,현대해상 등이 주도...","보험 테마주, 관련 현황을 알아본다. 13시 22분 현재 보험주를 견인하고 있는 것은 DB손해보험 종목이다. DB손해보험은 주당 50,800원의 거래가격으로 전일대비+4.63%의 등락률을 기록 보험테마주를 주도하고 있는..."
79,"[전선 테마주 시황-마감] 대원전선,일진전기 등이 상승세 견인중","8월 12일 월요일 전선 테마주 종가를 알아본다. 이 날 전선주를 견인한 것은 대원전선 종목이다. 대원전선은 주당 1,085원의 거래가격으로 전일대비+1.40%의 등락률을 기록 전선테마주를 주도한 것으로 알려졌다...."
80,"[증시마감] 패션 테마주 '영원무역' 14일 36,900원 종가 기록","14일 패션 테마주 마감시황 브리핑 14일 상장한 패션 테마주 '영원무역'은 36,900원에 최종 거래가를 형성하였다. 이는 전일대비 1,500원 만큼 상승한 상태이며, +4.24% 상승한 금액에 거래되었다. 영원무역에 더불어..."
81,"[여행/관광 테마주-마감] 롯데관광개발,세중 등이 상승세 주도","8월 13일 화요일 여행/관광 테마주 종가를 알아본다. 이 날 여행/관광주를 견인한 것은 롯데관광개발 종목이다. 롯데관광개발은 주당 11,900원의 거래가격으로 전일대비+3.03%의 등락률을 기록 여행/관광테마주를..."
82,"[타이어 테마주 시황-마감] 넥센타이어,넥센 등이 상승세 주도","8월 12일 월요일 타이어 테마주 종가를 알아본다. 이 날 타이어주를 견인한 것은 넥센타이어 종목이다. 넥센타이어는 주당 8,760원의 거래가격으로 전일대비+4.04%의 등락률을 기록 타이어테마주를 주도한 것으로..."
83,"[증시마감] LED산업 테마주 'LG이노텍' 104,500원에 14일 거래 완료","14일 LED산업 테마주 마감시황 브리핑 14일 상장한 LED산업 테마주 'LG이노텍'은 104,500원에 최종 거래가를 형성하였다. 이는 전일대비 5,600원 만큼 상승한 상태이며, +5.66% 상승한 금액에 거래되었다. LG이노텍에..."
84,"[국내증시전망] 제지 테마주 '아세아제지' 09시 현재 36,600원에 거래","14일 09시 제지 테마주 시황 브리핑 현재 제지 테마주 '아세아제지'은 현재가 36,600원을 기록중에 있다. 이는 전일대비 1,150원 만큼 상승한 상태이며, +3.24% 상승한 금액에 거래중이다. 아세아제지에 더불어 상승한..."
85,[주간증시] PCB생산 테마주 8월 2주차 주간 증시 분석,"PCB생산 테마주 종목 '대덕전자' 의 지난 한주간 증시 흐름에 대해 알아보자 대덕전자는 지난 월요일 10050원에 장을 마감했고, 이는 지난 영업일 대비 -0.99%만큼 변동수치를 보였다. 화요일 PCB생산 테마주의..."
