,title,contents
13,[증시전망] 11월 5일 플렉서블 디스플레이업종 주식 현황,일진디스플이 플렉서블 디스플레이 테마주에서 가장 활발한 거래 추세를 보이고 있다. 일진디스플은... 플렉서블 디스플레이 테마주의 또 다른 종목 LG디스플레이와 아이컴포넌트 역시 등락장을 이어가고...
14,[국내증시전망] 수산주 테마 주목해야할 종목 브리핑,"테마주의 최고 인기주로 자리잡았다.동원산업은 금일 221,500원 선에 최종 거래가를 형성했다. 이는 전일 대비 5,000원( +2.31%%) 상승한 것이다. 또한 1,721주의 거래량으로 활발한 거래를 보여주며 수산주 테마주의..."
15,[증시전망] 11월 5일 백화점업종 주식 현황,"광주신세계가 백화점 테마주에서 가장 활발한 거래 추세를 보이고 있다. 광주신세계는 전일 대비 2,000원... 백화점 테마주의 또 다른 종목 한화갤러리아타임월드와 베뉴지 역시 등락장을 이어가고 있다...."
16,[국내주간증시] 11월 5일 NFC업종 주식 현황,나이스정보통신이 NFC 테마주에서 가장 활발한 거래 추세를 보이고 있다. 나이스정보통신은 전일 대비... NFC 테마주의 또 다른 종목 KT과 코나아이 역시 등락장을 이어가고 있다. KT은 보합세 등락해 전일 대비...
17,[증시전망] 11월 5일 IT대표주업종 주식 현황,LG디스플레이가 IT대표주 테마주에서 가장 활발한 거래 추세를 보이고 있다. LG디스플레이는 전일... IT대표주 테마주의 또 다른 종목 LG전자와 삼성SDI 역시 등락장을 이어가고 있다. LG전자는 +1.79% 등락해...
18,[국내주간증시] 11월 5일 자동차 대표주업종 중요 종목 시황,쌍용차가 자동차 대표주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 쌍용차는 전일 대비 35원... 자동차 대표주 테마주의 또 다른 종목 현대모비스와 현대차 역시 등락장을 이어가고 있다. 현대모비스는...
19,[증시전망] 11월 5일 물류업종 종목 현황,동방이 물류 테마주에서 가장 활발한 거래 추세를 보이고 있다. 동방은 전일 대비 30원 상승(+1.81%)한 1... 물류 테마주의 또 다른 종목 현대글로비스와 KCTC 역시 등락장을 이어가고 있다. 현대글로비스는 +0.97...
20,[국내증시브리핑] 탄소 배출권 테마 이건산업 우세로 장마감,"테마주의 최고 인기주로 자리잡았다.이건산업은 금일 7,940원 선에 최종 거래가를 형성했다. 이는 전일 대비 140원( +1.79%%) 상승한 것이다. 또한 16,998주의 거래량으로 활발한 거래를 보여주며 탄소 배출권 테마주의..."
21,[국내증시전망] 자동차 대표주 테마 쌍용차 우세로 장마감,"테마주의 최고 인기주로 자리잡았다.쌍용차는 금일 2,365원 선에 최종 거래가를 형성했다. 이는 전일 대비 40원( +1.72%%) 상승한 것이다. 또한 187,730주의 거래량으로 활발한 거래를 보여주며 자동차 대표주 테마주의..."
22,[증시전망] 여행/관광 테마 주목해야할 종목 브리핑,"롯데관광개발이 금일 여행/관광 테마주의 최고 인기주로 자리잡았다.롯데관광개발은 금일 13,200원 선에... 또한 340,013주의 거래량으로 활발한 거래를 보여주며 여행/관광 테마주의 인기 종목으로 부상했다...."
23,[국내증시전망] 주류 테마 풍국주정 우세로 장마감,"주류 테마주의 최고 인기주로 자리잡았다.풍국주정은 금일 18,350원 선에 최종 거래가를 형성했다. 이는 전일 대비 250원( +1.38%%) 상승한 것이다. 또한 146,070주의 거래량으로 활발한 거래를 보여주며 주류 테마주의..."
24,"'방탄소년단 테마주' 대체로 올라, 엔터테인먼트3사도 강보합",'방탄소년단 테마주'로 묶이는 회사들 주가가 대체로 올랐다. 4일 넷마블 주가는 직전 거래일보다 3.26%(2900원) 오른 9만1800원에 거래를 마쳤다. 넷마블은 빅히트엔터테인먼트의 2대주주로 방탄소년단...
25,[국내주간증시] IT대표주 테마 LG디스플레이 우세로 장마감,"LG디스플레이가 금일 IT대표주 테마주의 최고 인기주로 자리잡았다.LG디스플레이는 금일 14,550원 선에... 또한 2,964,270주의 거래량으로 활발한 거래를 보여주며 IT대표주 테마주의 인기 종목으로 부상했다...."
26,[증시전망] 11월 5일 엔터테인먼트업종 종목 현황,지니뮤직이 엔터테인먼트 테마주에서 가장 활발한 거래 추세를 보이고 있다. 지니뮤직은 전일 대비... 엔터테인먼트 테마주의 또 다른 종목 키이스트와 큐브엔터 역시 등락장을 이어가고 있다. 키이스트는 +2.33...
27,[국내주간증시] LBS관련주 테마 장마감 브리핑,"테마주의 최고 인기주로 자리잡았다.이루온은 금일 1,375원 선에 최종 거래가를 형성했다. 이는 전일 대비 5원( +0.36%%) 상승한 것이다. 또한 203,617주의 거래량으로 활발한 거래를 보여주며 LBS관련주 테마주의 인기..."
28,[증시전망] 11월 5일 방위산업업종 종목 현황,풍산이 방위산업 테마주에서 가장 활발한 거래 추세를 보이고 있다. 풍산은 전일 대비 300원 상승(+1.42... 방위산업 테마주의 또 다른 종목 삼영이엔씨와 퍼스텍 역시 등락장을 이어가고 있다. 삼영이엔씨는 +0.96...
29,[증시전망] 전선 테마 LS 우세로 장마감,"LS이 금일 전선 테마주의 최고 인기주로 자리잡았다.LS은 금일 48,250원 선에 최종 거래가를 형성했다. 이는 전일 대비 1,250원( +2.66%%) 상승한 것이다. 또한 58,130주의 거래량으로 활발한 거래를 보여주며 전선 테마주..."
30,[국내주간증시] 11월 5일 2차전지 관련주업종 종목 현황,엘앤에프가 2차전지 관련주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 엘앤에프는 전일 대비... 2차전지 관련주 테마주의 또 다른 종목 상신이디피와 한화케미칼 역시 등락장을 이어가고 있다....
31,[국내증시전망] 11월 4일 제지업종 종목 현황,신풍제지가 제지 테마주에서 가장 활발한 거래 추세를 보이고 있다. 신풍제지는 전일 대비 45원 상승(+3.21... 제지 테마주의 또 다른 종목 깨끗한나라와 한솔홀딩스 역시 등락장을 이어가고 있다. 깨끗한나라는 +1.81...
32,[국내증시전망] 11월 5일 헬스케어업종 주식 현황,셀루메드가 헬스케어 테마주에서 가장 활발한 거래 추세를 보이고 있다. 셀루메드는 전일 대비 300원... 헬스케어 테마주의 또 다른 종목 루트로닉과 바이오니아 역시 등락장을 이어가고 있다. 루트로닉은 +4.41...
33,[증시전망] 11월 5일 소프트웨어 개발 및 게임업종 주요 종목 현황,위메이드가 소프트웨어 개발 및 게임 테마주에서 가장 활발한 거래 추세를 보이고 있다. 위메이드는... 소프트웨어 개발 및 게임 테마주의 또 다른 종목 엔씨소프트와 조이시티 역시 등락장을 이어가고 있다....
34,[국내증시전망] 11월 5일 풍력에너지업종 종목 순위,현진소재가 풍력에너지 테마주에서 가장 활발한 거래 추세를 보이고 있다. 현진소재는 전일 대비 90원... 풍력에너지 테마주의 또 다른 종목 태웅과 동국S&amp;C 역시 등락장을 이어가고 있다. 태웅은 +0.90% 등락해...
35,[국내증시브리핑] 11월 5일 지주회사업종 주가 시황,"CJ이 지주회사 테마주에서 가장 활발한 거래 추세를 보이고 있다. CJ은 전일 대비 3,100원 상승(+3.48%)한... 지주회사 테마주의 또 다른 종목 LS과 하나금융지주 역시 등락장을 이어가고 있다. LS은 +2.28% 등락해..."
36,[증시전망] 11월 5일 패션업종 종목 순위,메타랩스가 패션 테마주에서 가장 활발한 거래 추세를 보이고 있다. 메타랩스는 전일 대비 55원 상승(+4.... 패션 테마주의 또 다른 종목 신세계인터내셔날과 SG세계물산 역시 등락장을 이어가고 있다....
37,[국내증시전망] 11월 4일 사료업종 주가 시황,팜스코가 사료 테마주에서 가장 활발한 거래 추세를 보이고 있다. 팜스코는 전일 대비 145원 상승(+2.99%)한... 사료 테마주의 또 다른 종목 한일사료와 이지바이오 역시 등락장을 이어가고 있다. 한일사료는 +1.04...
38,[국내주간증시] 11월 5일 태양광업종 주가 시황,오성첨단소재가 태양광 테마주에서 가장 활발한 거래 추세를 보이고 있다. 오성첨단소재는 전일 대비... 태양광 테마주의 또 다른 종목 한화케미칼과 에스에너지 역시 등락장을 이어가고 있다. 한화케미칼은 +0....
39,[국내주간증시] 11월 4일 타이어업종 주가 시황,넥센타이어가 타이어 테마주에서 가장 활발한 거래 추세를 보이고 있다. 넥센타이어는 전일 대비 340원... 타이어 테마주의 또 다른 종목 금호타이어와 한국테크놀로지그룹 역시 등락장을 이어가고 있다....
40,[국내증시전망] 11월 5일 교육업종 주식 현황,메가스터디가 교육 테마주에서 가장 활발한 거래 추세를 보이고 있다. 메가스터디는 전일 대비 300원... 교육 테마주의 또 다른 종목 웅진씽크빅과 멀티캠퍼스 역시 등락장을 이어가고 있다. 웅진씽크빅은 +1.86...
41,[증시전망] 11월 5일 PCB생산업종 종목 현황,"삼성전기가 PCB생산 테마주에서 가장 활발한 거래 추세를 보이고 있다. 삼성전기는 전일 대비 1,000원... PCB생산 테마주의 또 다른 종목 액트와 비에이치 역시 등락장을 이어가고 있다. 액트는 +0.73% 등락해 전일..."
42,[국내주간증시] 11월 5일 보험업종 종목 현황,흥국화재가 보험 테마주에서 가장 활발한 거래 추세를 보이고 있다. 흥국화재는 전일 대비 65원 상승(+2.... 보험 테마주의 또 다른 종목 현대해상과 삼성화재 역시 등락장을 이어가고 있다. 현대해상은 +1.52...
43,[증시전망] 11월 5일 농업주업종 주가 현황,아세아텍이 농업주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 아세아텍은 전일 대비 155원 상승... 농업주 테마주의 또 다른 종목 대동공업과 KG케미칼 역시 등락장을 이어가고 있다. 대동공업은 +3.80...
44,[증시전망] 11월 4일 금 관련주업종 종목 현황,고려아연이 금 관련주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 고려아연은 전일 대비 6... 금 관련주 테마주의 또 다른 종목 KODEX 은선물(H)과 TIGER 금은선물(H) 역시 등락장을 이어가고 있다. KODEX...
45,"[뉴스라이브] 아내·조카·동생 구속...檢 수사, 조국 턱밑까지",[앵커] 그런데 테마주 투자 같은 경우는 사실 주식 투자를 하는 사람들 가운데서도 좀 선수들이 하는 것... 그리고 추가적으로 하나의 테마주라고 했었을 때 그 테마주가 전체 테마주 중에서 정 교수가 투자해서 확보하고...
46,[국내증시브리핑] 소프트웨어 개발 및 게임 테마 엔씨소프트 우세로 장마감,"엔씨소프트가 금일 소프트웨어 개발 및 게임 테마주의 최고 인기주로 자리잡았다.엔씨소프트는 금일 549... 또한 56,676주의 거래량으로 활발한 거래를 보여주며 소프트웨어 개발 및 게임 테마주의 인기 종목으로..."
47,[국내증시브리핑] 방위산업 테마 장마감 동향 브리핑,"테마주의 최고 인기주로 자리잡았다.퍼스텍은 금일 2,270원 선에 최종 거래가를 형성했다. 이는 전일 대비 65원( +2.95%%) 상승한 것이다. 또한 222,800주의 거래량으로 활발한 거래를 보여주며 방위산업 테마주의 인기..."
48,"檢 “조국 부인, 2차례 가로등 테마주 투자”",이른바 테마주에 집중 투자한 배경을 수사하고 있다. 검찰 수사의 초점이 사모펀드의 불법성에서 정... 검찰은 가로등 관련 종목 등 테마주에 쏠린 정 교수의 투자 포트폴리오에 주목하고 있다. 가로등처럼 매출이...
49,[증시전망] 11월 5일 여행/관광업종 중요 종목 시황,롯데관광개발이 여행/관광 테마주에서 가장 활발한 거래 추세를 보이고 있다. 롯데관광개발은 전일... 여행/관광 테마주의 또 다른 종목 파라다이스와 대한항공 역시 등락장을 이어가고 있다. 파라다이스는 +1....
50,[국내증시브리핑] 11월 4일 헬스케어업종 주가 시황,메타바이오메드가 헬스케어 테마주에서 가장 활발한 거래 추세를 보이고 있다. 메타바이오메드는 전일... 헬스케어 테마주의 또 다른 종목 셀루메드와 인터로조 역시 등락장을 이어가고 있다. 셀루메드는 +3.49...
51,[국내주간증시] 11월 4일 풍력에너지업종 주가 현황,현진소재가 풍력에너지 테마주에서 가장 활발한 거래 추세를 보이고 있다. 현진소재는 전일 대비 365원... 풍력에너지 테마주의 또 다른 종목 동국S&amp;C과 태웅 역시 등락장을 이어가고 있다. 동국S&amp;C은 +2.83% 등락해...
52,[증시전망] 11월 4일 바이오시밀러업종 종목 순위,에이프로젠제약이 바이오시밀러 테마주에서 가장 활발한 거래 추세를 보이고 있다. 에이프로젠제약은... 바이오시밀러 테마주의 또 다른 종목 제넥신과 이수앱지스 역시 등락장을 이어가고 있다. 제넥신은 +2.72...
53,[국내증시브리핑] 11월 5일 주류업종 종목 순위,MH에탄올이 주류 테마주에서 가장 활발한 거래 추세를 보이고 있다. MH에탄올은 전일 대비 90원 상승(+1.44... 주류 테마주의 또 다른 종목 풍국주정과 진로발효 역시 등락장을 이어가고 있다. 풍국주정은 +1.38...
54,[증시전망] 11월 5일 원자력발전업종 주식 현황,비엠티가 원자력발전 테마주에서 가장 활발한 거래 추세를 보이고 있다. 비엠티는 전일 대비 90원 상승... 원자력발전 테마주의 또 다른 종목 우진과 한전기술 역시 등락장을 이어가고 있다. 우진은 +1.11% 등락해...
55,"[방위산업 테마주 시황-마감] 퍼스텍,풍산 등이 주도...","11월 5일 화요일 방위산업 테마주 종가를 알아본다. 이 날 방위산업주를 견인한 것은 퍼스텍 종목이다. 퍼스텍은 주당 2,270원의 거래가격으로 전일대비+2.95%의 등락률을 기록 방위산업테마주를 주도한 것으로..."
56,[국내주간증시] 태양광 테마 장마감 동향 브리핑,"오성첨단소재가 금일 태양광 테마주의 최고 인기주로 자리잡았다.오성첨단소재는 금일 2,745원 선에... 또한 34,753,318주의 거래량으로 활발한 거래를 보여주며 태양광 테마주의 인기 종목으로 부상했다...."
57,[국내주간증시] 정보보안 테마 장마감 브리핑,"테마주의 최고 인기주로 자리잡았다.이스트소프트는 금일 7,870원 선에 최종 거래가를 형성했다. 이는 전일 대비 220원( +2.88%%) 상승한 것이다. 또한 64,265주의 거래량으로 활발한 거래를 보여주며 정보보안 테마주..."
58,[증시전망] 교육 테마 코너스톤네트웍스 우세로 장마감,"코너스톤네트웍스가 금일 교육 테마주의 최고 인기주로 자리잡았다.코너스톤네트웍스는 금일 1,120원... 또한 3,370,512주의 거래량으로 활발한 거래를 보여주며 교육 테마주의 인기 종목으로 부상했다.메가스터디..."
59,"검찰, 정경심 테마주 집중 투자한 배경 수사",이른바 테마주에 집중 투자한 배경을 수사하고 있다. 검찰 수사의 초점이 사모펀드의 불법성에서 정... 검찰은 가로등 관련 종목 등 테마주에 쏠린 정 교수의 투자 포트폴리오에 주목하고 있다. 가로등처럼 매출이...
60,[증시전망] LBS관련주 테마 장마감 동향 브리핑,"아이오케이가 금일 LBS관련주 테마주의 최고 인기주로 자리잡았다.아이오케이는 금일 2,610원 선에 최종... 또한 15,224,577주의 거래량으로 활발한 거래를 보여주며 LBS관련주 테마주의 인기 종목으로 부상했다...."
61,[국내증시브리핑] 11월 5일 정보보안업종 종목 현황,이스트소프트가 정보보안 테마주에서 가장 활발한 거래 추세를 보이고 있다. 이스트소프트는 전일 대비... 정보보안 테마주의 또 다른 종목 시큐브와 엑셈 역시 등락장을 이어가고 있다. 시큐브는 +0.34% 등락해...
62,[국내주간증시] 11월 4일 수산주업종 종목 순위,"동원산업이 수산주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 동원산업은 전일 대비 5,500원... 수산주 테마주의 또 다른 종목 사조대림과 CJ씨푸드 역시 등락장을 이어가고 있다. 사조대림은 +2.19% 등락해..."
63,[국내주간증시] 11월 4일 탄소 배출권업종 주가 현황,에코프로가 탄소 배출권 테마주에서 가장 활발한 거래 추세를 보이고 있다. 에코프로는 전일 대비 900원... 탄소 배출권 테마주의 또 다른 종목 휴켐스와 유니슨 역시 등락장을 이어가고 있다. 휴켐스는 +2.51...
64,[증시전망] 11월 4일 물류업종 주식 현황,"CJ대한통운이 물류 테마주에서 가장 활발한 거래 추세를 보이고 있다. CJ대한통운은 전일 대비 5,500원... 물류 테마주의 또 다른 종목 한진과 동방 역시 등락장을 이어가고 있다. 한진은 +2.32% 등락해 전일 대비..."
65,[국내주간증시] 11월 4일 NFC업종 주식 현황,"KT이 NFC 테마주에서 가장 활발한 거래 추세를 보이고 있다. KT은 전일 대비 100원 상승(+0.38%)한 26,700원에... NFC 테마주의 또 다른 종목 한국정보통신과 파트론 역시 등락장을 이어가고 있다. 한국정보통신은 +0.36..."
66,조국 사퇴하자 30% 급등락…험난하게 요동친 조국·윤석열 테마주,이른 바 ‘조국·윤석열 테마주’다. 조국 사태는 정부의 검찰개혁 국면과 맞물려 조 전 장관과 그를 수사하는 검찰의 수장인 윤석열 검찰총장의 대결구도를 형성했다. 두 사람의 테마주도 조 전 장관 관련 이슈가 터질...
67,"[농업주 테마주 시황-마감] 대동공업,KG케미칼 등이 주도","11월 5일 화요일 농업주 테마주 종가를 알아본다. 이 날 농업주주를 견인한 것은 대동공업 종목이다. 대동공업은 주당 6,300원의 거래가격으로 전일대비+3.96%의 등락률을 기록 농업주테마주를 주도한 것으로..."
68,"[IT대표주 테마주-마감] LG디스플레이,LG전자 등이 주도","11월 5일 화요일 IT대표주 테마주 종가를 알아본다. 이 날 IT대표주주를 견인한 것은 LG디스플레이 종목이다. LG디스플레이는 주당 14,550원의 거래가격으로 전일대비+5.43%의 등락률을 기록 IT대표주테마주를..."
69,[증시전망] 11월 4일 LED산업업종 종목 현황,금호전기가 LED산업 테마주에서 가장 활발한 거래 추세를 보이고 있다. 금호전기는 전일 대비 675원 상한... LED산업 테마주의 또 다른 종목 루미마이크로와 서울반도체 역시 등락장을 이어가고 있다....
70,[증시전망] 11월 4일 백화점업종 주가 현황,"롯데쇼핑이 백화점 테마주에서 가장 활발한 거래 추세를 보이고 있다. 롯데쇼핑은 전일 대비 4,500원... 백화점 테마주의 또 다른 종목 신세계와 현대백화점 역시 등락장을 이어가고 있다. 신세계는 +1.91% 등락해..."
71,[국내증시브리핑] 11월 4일 플렉서블 디스플레이업종 주가 현황,LG디스플레이가 플렉서블 디스플레이 테마주에서 가장 활발한 거래 추세를 보이고 있다.... 플렉서블 디스플레이 테마주의 또 다른 종목 에스에프에이와 DMS 역시 등락장을 이어가고 있다. 에스에프에이는 +2.50...
72,[국내증시전망] LED산업 테마 장마감 브리핑,"테마주의 최고 인기주로 자리잡았다.금호전기는 금일 2,935원 선에 최종 거래가를 형성했다. 이는 전일 대비 675원( +29.87%%) 상한한 것이다. 또한 3,058,909주의 거래량으로 활발한 거래를 보여주며 LED산업 테마주의..."
73,[국내주간증시] 카지노 테마 파라다이스 우세로 장마감,"테마주의 최고 인기주로 자리잡았다.파라다이스는 금일 19,550원 선에 최종 거래가를 형성했다. 이는 전일 대비 950원( +5.11%%) 상승한 것이다. 또한 1,440,095주의 거래량으로 활발한 거래를 보여주며 카지노 테마주..."
74,[국내주간증시] 11월 4일 주류업종 주식 현황,국순당이 주류 테마주에서 가장 활발한 거래 추세를 보이고 있다. 국순당은 전일 대비 65원 상승(+2.13... 주류 테마주의 또 다른 종목 풍국주정과 하이트진로홀딩스 역시 등락장을 이어가고 있다. 풍국주정은 +1.69...
75,[국내증시브리핑] 11월 5일 국내상장 중국기업업종 주식 현황,헝셩그룹이 국내상장 중국기업 테마주에서 가장 활발한 거래 추세를 보이고 있다. 헝셩그룹은 전일... 국내상장 중국기업 테마주의 또 다른 종목 GRT과 오가닉티코스메틱 역시 등락장을 이어가고 있다. GRT은 +3.82...
76,"[PCB생산 테마주-마감] 비에이치,뉴프렉스 등이 상승세 주도","11월 5일 화요일 PCB생산 테마주 종가를 알아본다. 이 날 PCB생산주를 견인한 것은 비에이치 종목이다. 비에이치는 주당 22,600원의 거래가격으로 전일대비+1.35%의 등락률을 기록 PCB생산테마주를 주도한 것으로..."
77,[국내증시전망] 11월 4일 태양광업종 종목 순위,SDN이 태양광 테마주에서 가장 활발한 거래 추세를 보이고 있다. SDN은 전일 대비 575원 상승(+28.97%)한 2... 태양광 테마주의 또 다른 종목 KCC과 티씨케이 역시 등락장을 이어가고 있다. KCC은 +5.53% 등락해 전일...
78,[국내증시전망] 11월 4일 보험업종 주가 시황,"DB손해보험이 보험 테마주에서 가장 활발한 거래 추세를 보이고 있다. DB손해보험은 전일 대비 2,300원... 보험 테마주의 또 다른 종목 현대해상과 한화손해보험 역시 등락장을 이어가고 있다. 현대해상은 +4.36..."
79,[국내주간증시] 11월 4일 원자력발전업종 주식 현황,한전기술이 원자력발전 테마주에서 가장 활발한 거래 추세를 보이고 있다. 한전기술은 전일 대비 650원... 원자력발전 테마주의 또 다른 종목 우리기술과 보성파워텍 역시 등락장을 이어가고 있다. 우리기술은...
80,"[원자력발전 테마주 시황-마감] 비엠티,한전기술 등이 주도","11월 5일 화요일 원자력발전 테마주 종가를 알아본다. 이 날 원자력발전주를 견인한 것은 비엠티 종목이다. 비엠티는 주당 6,880원의 거래가격으로 전일대비+0.73%의 등락률을 기록 원자력발전테마주를 주도한..."
81,[국내주간증시] 11월 4일 PCB생산업종 종목 순위,이녹스가 PCB생산 테마주에서 가장 활발한 거래 추세를 보이고 있다. 이녹스는 전일 대비 290원 상승(+4.13... PCB생산 테마주의 또 다른 종목 디에이피와 슈펙스비앤피 역시 등락장을 이어가고 있다. 디에이피는 +1....
82,"[5일 13시 패션 테마주 시황-오후] 메타랩스,SG세계물산 등이 주도...","패션 테마주, 관련 현황을 알아본다. 13시 27분 현재 패션주를 견인하고 있는 것은 메타랩스 종목이다. 메타랩스는 주당 1,340원의 거래가격으로 전일대비+3.88%의 등락률을 기록 패션테마주를 주도하고 있는..."
83,[국내증시브리핑] 11월 4일 엔터테인먼트업종 주식 현황,"CJ CGV이 엔터테인먼트 테마주에서 가장 활발한 거래 추세를 보이고 있다. CJ CGV은 전일 대비 1,500원 상승... 엔터테인먼트 테마주의 또 다른 종목 큐브엔터와 초록뱀 역시 등락장을 이어가고 있다. 큐브엔터는..."
84,[국내증시브리핑] 11월 4일 방위산업업종 주식 현황,한화에어로스페이스가 방위산업 테마주에서 가장 활발한 거래 추세를 보이고 있다.... 방위산업 테마주의 또 다른 종목 풍산과 퍼스텍 역시 등락장을 이어가고 있다. 풍산은 +2.44% 등락해 전일 대비 500원 상승한 20...
85,[국내증시전망] 11월 4일 정보보안업종 주식 현황,한컴위드가 정보보안 테마주에서 가장 활발한 거래 추세를 보이고 있다. 한컴위드는 전일 대비 60원... 정보보안 테마주의 또 다른 종목 윈스와 엑셈 역시 등락장을 이어가고 있다. 윈스는 +1.99% 등락해 전일 대비...
86,"[헬스케어 테마주-마감] 셀루메드,루트로닉 등이 주도...","11월 5일 화요일 헬스케어 테마주 종가를 알아본다. 이 날 헬스케어주를 견인한 것은 셀루메드 종목이다. 셀루메드는 주당 6,010원의 거래가격으로 전일대비+6.18%의 등락률을 기록 헬스케어테마주를 주도한 것으로..."
87,[증시전망] 소프트웨어 개발 및 게임 테마 바른손이앤에이 우세로 장마감,"바른손이앤에이가 금일 소프트웨어 개발 및 게임 테마주의 최고 인기주로 자리잡았다.바른손이앤에이는... 또한 5,792,604주의 거래량으로 활발한 거래를 보여주며 소프트웨어 개발 및 게임 테마주의 인기 종목으로..."
88,[증시전망] 11월 4일 스마트폰 부품주업종 주식 현황,LG디스플레이가 스마트폰 부품주 테마주에서 가장 활발한 거래 추세를 보이고 있다. LG디스플레이는... 스마트폰 부품주 테마주의 또 다른 종목 SK하이닉스와 실리콘웍스 역시 등락장을 이어가고 있다....
89,[주식] 조국 테마주의 비극,그의 법무장관 지명과 임명으로 주가가 치솟았던 이른바 ‘조국 테마주’들이 조국 전 장관 사퇴와 함께 동반 폭락하고 있는 것이다. 2017년 5월 ‘조국 테마를 찾아라’ 조국 테마주는 사실 그의 법무부 장관 지명...
90,"[지주회사 테마주-마감] CJ,하나금융지주 등이 상승세 주도","11월 5일 화요일 지주회사 테마주 종가를 알아본다. 이 날 지주회사주를 견인한 것은 CJ 종목이다. CJ은 주당 92,100원의 거래가격으로 전일대비+3.25%의 등락률을 기록 지주회사테마주를 주도한 것으로 알려졌다...."
