,title,contents
13,"케이엠더블유·에프알텍, 5G 관련주 희비 엇갈려…특히 에프알텍 3거래일 연속...",5G 관련주인 에프알텍과 케이엠더블유의 희비가 엇갈리고 있다. 에프알텍은 4일 코스닥 시장에서 오전... 특히 2일 8.72%의 상승폭으로 급등 마감했다. 케이엠더블유는 5G 장비 관련 주식으로 꼽히고 있다.
14,[특징주] 文대통령 대입 재검토 발언…메가엠디 등 관련주 강세,문재인 대통령이 대학입시제도 재검토를 주문함에 따라 입시교육업체 주가가 강세를 보이고 있다. 2일 오전 9시 25분 기준 메가엠디는 전거래일 대비 가격 상승제한폭인 29.97%(580원) 상승한 2515원에 거래되고...
15,"[LBS관련주 테마종목 종가] 이루온,한양디지텍 등이 주도...","9월 4일 수요일 LBS관련주 테마주 종가를 알아본다. 이 날 LBS관련주주를 견인한 것은 이루온 종목이다. 이루온은 주당 1,430원의 거래가격으로 전일대비+8.75%의 등락률을 기록 LBS관련주테마주를 주도한 것으로..."
16,"파미셀·프로스테믹스, 첨생법 관련주 상승 탄력 붙나…특히 파미셀 6거래일 ...","첨생법 관련주인 파미셀, 프로스테믹스가 모두 상승세가 이어지고 있다. 파미셀은 4일 오전 10시16분 현재 코스피 시장에서 전 거래일보다 1.43%(110원) 상승한 7800원에 거래되고 있다. 파미셀은 22일부터 27일까지..."
17,"일진다이아·이엠코리아, 수소차 관련주 보합세로…특히 이엠코리아 상승 제동...",수소차 관련주인 이엠코리아와 일진다이아가 모두 보합세다. 이엠코리아는 4일 코스닥 시장에서 오전 10시7분 현재 전 거래일과 동일한 5170원에 거래되고 있다. 이엠코리아는 29일을 제외하고 27일부터 3일까지 6...
18,[테마 긴가민가] 돼지열병으로 돼지가격 최고치.. 돈육 관련주 탑픽은? '윙입...,"않은 관련주 주목 Q. 돈육주 vs계육주 vs동물백신주…진짜 수혜주는? - 계육주,동물백신주 시장 관심... 돼지열병 관련주 중 대표적인 종목들은? * - 우리손에프앤지와 팜스토리의 모기업 - 2Q 매출액,영업이익 감소…실적..."
19,"고려시멘트·백광소재, 희토류 관련주 희비 엇갈려…특히 백광소재 2거래일 연...",희토류 관련주인 고려시멘트와 백광소재의 희비가 엇갈리고 있다. 고려시멘트는 4일 코스닥 시장에서 오전 10시12분 현재 전 거래일보다 1.71%(55원) 상승한 3275원에 거래되고 있다. 고려시멘트는 29일 7.64%의...
20,"케이엠더블유·오이솔루션, 5G 관련주 오후 상승폭 커져…특히 케이엠더블유 ...",5G 관련주로 불리는 오이솔루션과 케이엠더블유가 모두 상승세다. 오이솔루션은 4일 코스닥 시장에서... 케이엠더블유는 오후부터 상승폭이 더 커졌다. 케이엠더블유는 5G 장비 관련 주식으로 꼽히고 있다.
21,[장외주식] 기업공개(IPO)관련주 조정 지속,기업공개(IPO)관련주는 공모가가 낮게 결정되는 영향으로 일부 종목들의 조정이 이어졌다. 공모희망가... 바이오관련주는 약세를 보였으며 남북경협주도 조정을 이어갔다. 삼성메디슨은 1.97% 내린 5970원의...
22,[특징주] 문 대통령 전용차로 수소차 채택에 관련주 강세,문재인 대통령이 현대차 수소차를 전용차로 채택했다는 소식에 수소차 관련주가 28일 장 초반 강세다.... 수소차 관련주로 꼽힌다. 이엠코리아는 자회사를 통해 수소 충전소 사업을 하고 있다. 앞서 청와대는 문...
23,"[2차전지 관련주 테마주-마감] 이엔에프테크놀로지,피앤이솔루션 등이 주도","9월 4일 수요일 2차전지 관련주 테마주 종가를 알아본다. 이 날 2차전지 관련주주를 견인한 것은 이엔에프테크놀로지 종목이다. 이엔에프테크놀로지는 주당 21,300원의 거래가격으로 전일대비+3.65%의 등락률을 기록..."
24,"[종목이슈] LG화학, 테슬라 배터리 공급…2차전지 관련주 ‘고공행진’",2차전지 관련주에 관심이 쏠린다. 미중 무역분쟁 격화 및 일본 화이트리스트 배제 등 대형 악재로 인한... 특히 2차전지 관련주들은 매출이 나오고 실체가 있기 때문에 다시 상승 곡선이 이어질 것”이라고 귀띔했다.
25,"5G 관련주 주가 흐름, KMW에 달렸다","한 스몰캡 애널리스트는 ""케이엠더블유에 대한 기대치가 높아졌기 때문에 3분기 실적이 중요하다""며 ""5G 대장주로 올라선 케이엠더블유 실적에 따라 5G 관련주 주가 방향이 정해질 것""이라고 말했다. 박형수 기자 Parkhs..."
26,"[2차전지 관련주 테마 오후 시황] 상승률 상위 종목, 이엔에프테크놀로지 +3....","2차전지 관련주 테마 오후 상승률 상위 종목4일 13시11분 현재 2차전지 관련주 테마의 종목들 중 에서 이엔에프테크놀로지, 솔브레인, SKC 등이 높은 상승률을 보이고 있다. 가장 많이 상승하고 있는..."
27,"오이솔루션·쏠리드, 5G 관련주 상승 탄력 제대로…모두 4거래일 연속 상승",5G 관련주로 불리는 오이솔루션과 쏠리드가 모두 4거래일 연속 상승세다. 쏠리드는 4일 코스닥 시장에서 오전 9시18분 현재 전 거래일보다 1.74%(110원) 상승한 6420원에 거래되고 있다. 쏠리드는 26일부터 29일까지...
28,"""증시 부진속에도 신고가 돌파 종목도 있어""…투자자들 관심↑",증권가에서는 5세대 이동통신(5G) 관련주와 게임주 등을 주목해야 한다고 조언했다. 5G 관련주는 지난해부터 가파른 상승세를 유지하고 있다. 최근에는 5G 상용화와 함께 통신사들의 5G 투자로 더욱 우상향 추세를 보이고...
29,"상보·국일제지, 그래핀 관련주 모두 매도세 쏟아져…특히 상보 전날 급등 어...",그래핀 관련주인 국일제지와 상보가 모두 하락세다. 국일제지는 4일 코스닥 시장에서 오전 10시 현재 전 거래일보다 0.1%(5원) 하락한 4895원에 거래되고 있다. 국일제지는 21일부터 29일까지 3% 미만의 낙폭을...
30,푸른기술·현대로템 상승 반해 대아티아이 하락…남북철도 관련주 희비 엇갈려,남북철도 관련주 현대로템과 푸른기술이 상승세인데 반해 대아티아이는 하락세다. 푸른기술은 4일 오전 9시51분 현재 전 거래일보다 3.21%(500원) 상승한 1만6100원에 거래되고 있다. 푸른기술은 2일을 제외하고...
31,"고려시멘트·백광소재, 희토류 관련주 하락세로…특히 고려시멘트 3%대 낙폭",희토류 관련주인 고려시멘트와 백광소재가 모두 하락세다. 고려시멘트는 3일 코스닥 시장에서 오전 10시24분 현재 전 거래일보다 3.57%(120원) 하락한 3245원에 거래되고 있다. 고려시멘트는 29일 7.64%의 상승폭에...
32,"[금 관련주 테마 마감시황] KODEX 은선물(H),정산애강 등이 상승세 주도","9월 3일 화요일 금 관련주 테마주 종가를 알아본다. 이 날 금 관련주주를 견인한 것은 KODEX 은선물(H) 종목이다. KODEX 은선물(H)은 주당 4,135원의 거래가격으로 전일대비+0.61%의 등락률을 기록 금..."
33,"[LBS관련주 테마 마감시황] 지어소프트,이루온 등이 주도","9월 3일 화요일 LBS관련주 테마주 종가를 알아본다. 이 날 LBS관련주주를 견인한 것은 지어소프트 종목이다. 지어소프트는 주당 6,330원의 거래가격으로 전일대비+8.95%의 등락률을 기록 LBS관련주테마주를 주도한..."
34,"엑사이엔씨·국일제지, 그래핀 관련주 주가 지지부진…특히 엑사이엔씨 상승 ...",그래핀 관련주인 국일제지와 엑사이엔씨가 보합세다. 국일제지는 3일 코스닥 시장에서 오전 10시33분 현재 전 거래일보다 0.1%(5원) 하락한 4935원에 거래되고 있다. 국일제지는 26일 7%대의 상승폭을 제외하고...
35,"[이종우의 주간증시] 美시장, 11년째 상승장 유지하고 있지만",관련주의 상승이 컸다. 일본의 무역제재를 이겨내기 위해 우리 정부가 반도체 소재와 장비를 육성하겠다는 발표한 게 주가를 끌어올린 동력이었다. 7월초 일본과 분쟁이 시작됐을 때 한 차례 올랐다가 애국 관련주에...
36,"오이솔루션·쏠리드, 5G 관련주 상승 탄력 받나…특히 오이솔루션 6만5000원선...",5G 관련주로 불리는 오이솔루션과 쏠리드가 모두 상승세다. 쏠리드는 3일 코스닥 시장에서 오전 9시11분 현재 전 거래일보다 4.14%(260원) 상승한 6540원에 거래되고 있다. 쏠리드는 26일부터 29일까지 4거래일...
37,"파미셀·프로스테믹스, 첨생법 관련주 상승세로 순항…특히 파미셀 5거래일 연...","첨생법 관련주인 파미셀, 프로스테믹스가 모두 순항 중이다. 파미셀은 3일 오전 10시29분 현재 코스피 시장에서 전 거래일보다 1.44%(110원) 상승한 7770원에 거래되고 있다. 파미셀은 22일부터 27일까지 4거래일..."
38,"상상인證 ""이재용 대법원 파기환송, IT관련주 부정적""","상상인증권이 이재용 삼성전자 부회장 관련 대법원의 파기 환송 선고에 대해 반도체 장비, 스마트폰 부품주 등 IT 관련주에 부정적인 영향을 줄 것이라고 전망했다. 김장열 상상인증권 리서치센터장은 30일 보고서를 통해..."
39,"[특징주] 에프알텍, 5G 관련주로 강세",국내 통신사들이 5G 통신 범위를 전국적으로 확대한다는 소식에 에프알텍이 2일 강세를 보이고 있다. 이날 오후 1시 50분 현재 코스닥시장에서 에프알텍은 전 거래일 대비 23.23% 오른 5590원에 거래되고 있다....
40,"[09시 30분 LBS관련주 테마주 오전 시황] 파트론,팅크웨어 등이 주도...","9월 4일 수요일 이시간 현재 LBS관련주 테마주, 관련 현황을 알아본다. 09시 30분 현재 LBS관련주주를 견인하고 있는 것은 파트론 종목이다. 파트론은 주당 12,700원의 거래가격으로 전일대비+6.72%의 등락률을 기록..."
41,"일진다이아·이엠코리아, 수소차 관련주 모두 상승…특히 이엠코리아 상승 도...",수소차 관련주인 이엠코리아와 일진다이아가 모두 상승세다. 이엠코리아는 3일 코스닥 시장에서 오전 10시16분 현재 전 거래일보다 1.38%(70원) 상승한 5140원에 거래되고 있다. 이엠코리아는 29일을 제외하고...
42,"남선알미늄·한창제지, 황교안·이낙연 정치인 관련주 매수세 쏟아져…특히 남...",29일을 제외하고 27일부터 30일까지 6% 미만의 상승폭을 나타낸 뒤 2일 2.57%의 낙폭을 기록했다. 한창제지는 최대주주가 황교안 자유한국당 당 대표와 성균관대 동문 사이로 알려지면서 황교안 관련주로 불려왔다.
43,"해외주식형펀드서도 빛나는 金…관련주 펀드, 수익률 1~4위",- 금값 뛰자 관련 기업 수익도 기대 - 호주·캐나다 등 금광업체 주식 담은 - IBK골드마이닝 1주일새 6% 수익 [표=이데일리 문승용 기자][이데일리 전재욱 기자] 글로벌 경기침체 우려가 커지면서 국내외 할 것 없이...
44,"케이엠더블유·오이솔루션, 5G 관련주 소폭 상승…특히 케이엠더블유 4거래일...",5G 관련주로 불리는 오이솔루션과 케이엠더블유가 모두 소폭 상승세다. 오이솔루션은 3일 코스닥... 케이엠더블유는 29일부터 이날까지 4거래일 연속 상승세다. 케이엠더블유는 5G 장비 관련 주식으로 꼽히고 있다.
45,"조국 후보자 관련주, 기자회견 이후 강세 지속",조국 법무부 장관 후보자 관련주가 지난 2일 9시간에 걸친 기자회견 이후 강세를 이어가고 있다. 3일 오전 9시47분 현재 화천기계는 전 거래일 대비 660원(15.57%) 오른 4900원에 거래되고 있다. 삼보산업 역시 35원(1.79...
46,"[증시마감] LBS관련주 테마주 '이루온' 4일 1,430원에 장마감","4일 LBS관련주 테마주 마감시황 브리핑 4일 상장사 LBS관련주 테마주 '이루온'은 1,430원에 최종 거래가를 형성하였다. 이는 전일대비 115원 만큼 상승한 상태이며, +8.75% 상승한 금액에 거래되었다. 이루온에 더불어..."
47,"[오늘의 아세안 증시] 日증시, 해운·철강 등 관련주 강세 보이며 소폭 상승","3일 일본 도쿄 증시는 엔화 가치의 큰 상승을 피하고, 해운과 철강 등 경기에 민감한 주식의 가치가 오르면서 소폭 상승했다. 2일(현지시간) 중국 상무부는 미국이 100억 달러 규모의 중국산 제품에 15% 추가관세를..."
48,"[3일 13시 2차전지 관련주 테마주 오후 시황] 한화케미칼,SKC 등이 상승세 주...","9월 3일 화요일 이시간 현재 2차전지 관련주 테마주, 관련 현황을 알아본다. 13시 26분 현재 2차전지 관련주주를 견인하고 있는 것은 한화케미칼 종목이다. 한화케미칼은 주당 17,350원의 거래가격으로 전일대비+0...."
49,"오이솔루션·쏠리드, 5G 관련주 모두 상승 흐름…특히 오이솔루션 6만원선 회...",5G 관련주로 불리는 오이솔루션과 쏠리드가 모두 상승세다. 쏠리드는 2일 코스닥 시장에서 오전 9시27분 현재 전 거래일보다 0.81%(50원) 상승한 6230원에 거래되고 있다. 쏠리드는 26일부터 29일까지 4거래일 연속...
50,"[LBS관련주 테마 오후 시황] 상승률 상위 종목, 지어소프트 +8.78%·한양디지...","LBS관련주 테마 오후 상승률 상위 종목3일 13시07분 현재 LBS관련주 테마의 종목들 중 에서 지어소프트, 한양디지텍, 팅크웨어 등이 높은 상승률을 보이고 있다. 가장 많이 상승하고 있는 지어소프트의 현재가는 6..."
51,"남선알미늄·한창제지, 황교안·이낙연 정치인 관련주 상승 제동 걸리나…1~3...",한창제지는 29일을 제외하고 27일부터 30일까지 6% 미만의 상승폭을 나타냈다. 한창제지는 최대주주가 황교안 자유한국당 당 대표와 성균관대 동문 사이로 알려지면서 황교안 관련주로 불려왔다.
52,"[2차전지 관련주 테마 마감시황] 한화케미칼,에코프로 등이 상승세 견인중","9월 3일 화요일 2차전지 관련주 테마주 종가를 알아본다. 이 날 2차전지 관련주주를 견인한 것은 한화케미칼 종목이다. 한화케미칼은 주당 17,350원의 거래가격으로 전일대비+0.87%의 등락률을 기록 2차전지..."
53,유니온·유니온머티리얼 하락 쌍방울·광림 희비 엇갈려…희토류 관련주 광림...,유니온과 유니온머티리얼이 모두 하락세인 가운데 쌍방울과 광림의 희비가 엇갈리고 있다. 쌍방울은 4일 코스닥 시장에서 오전 10시10분 현재 전 거래일보다 1.38%(15원) 하락한 1075원에 거래되고 있다. 쌍방울은...
54,"[금 관련주 테마 마감시황] 정산애강,고려아연 등이 주도...","9월 2일 월요일 금 관련주 테마주 종가를 알아본다. 이 날 금 관련주주를 견인한 것은 정산애강 종목이다. 정산애강은 주당 2,155원의 거래가격으로 전일대비+2.38%의 등락률을 기록 금 관련주테마주를 주도한..."
55,[주간 마감 증시] LBS관련주 테마주 8월 5주차 주간 증시 브리핑,"LBS관련주 테마주 종목 '한양디지텍' 의 지난 한주간 증시 흐름에 대해 알아보자 한양디지텍은 지난 월요일 4450원에 장을 마감했고, 이는 지난 영업일 대비 -0.67%만큼 변동수치를 보였다. 화요일 LBS관련주..."
56,"상보·국일제지, 그래핀 관련주 모두 소폭 상승…특히 상보 3거래일 연속 상승",그래핀 관련주인 국일제지와 상보가 모두 소폭 상승세다. 국일제지는 3일 코스닥 시장에서 오전 10시14분 현재 전 거래일보다 0.4%(20원) 상승한 4960원에 거래되고 있다. 국일제지는 21일부터 29일까지 3% 미만의...
57,"[2차전지 관련주 테마 오전 시황] 상승률 상위 종목, 이엔에프테크놀로지 +5....","2차전지 관련주 테마 오전 상승률 상위 종목4일 09시14분 현재 2차전지 관련주 테마의 종목들 중 에서 이엔에프테크놀로지, 솔브레인, 파워로직스 등이 높은 상승률을 보이고 있다. 가장 많이 상승하고 있는..."
58,태양광 ESS 또 화재…관련주 영향은?,이투데이=조남호 기자 | 신영증권은 지난주 태양광 에너지저장장치(ESS)에 다시 화재가 발생했으나 ESS 관련 주가에 미치는 영향은 제한적이라는 평가를 했다. 화재는 지난달 30일 예산군 광시면 미곡리 한 태양광...
59,"파미셀·프로스테믹스, 첨생법 관련주 모두 상승…특히 프로스테믹스 3% 상승","첨생법 관련주인 파미셀, 프로스테믹스가 모두 상승세다. 파미셀은 2일 오전 10시32분 현재 코스피 시장에서 전 거래일보다 0.93%(70원) 상승한 7590원에 거래되고 있다. 파미셀은 22일부터 27일까지 4거래일 연속..."
60,[특징주] 트럼프 '北 철도' 언급에 관련주 동반 급등,도널드 트럼프 미국 대통령이 철도를 거론하며 북한의 잠재력을 높게 평가하자 27일 장 초반 남북 철도 연결 테마주들이 동반 급등했다. 이날 오전 9시 14분 현재 코스닥시장에서 푸른기술은 전 거래일보다 25.37% 오른...
61,"일진다이아·이엠코리아, 수소차 관련주 강세…특히 이엠코리아 5000원선 회복",수소차 관련주인 이엠코리아와 일진다이아가 모두 상승세다. 이엠코리아는 2일 코스닥 시장에서 오전 10시23분 현재 전 거래일보다 1.2%(60원) 상승한 5040원에 거래되고 있다. 이엠코리아는 29일을 제외하고...
62,"[LBS관련주 테마 마감시황] 파트론,이루온 등이 상승세 주도","9월 2일 월요일 LBS관련주 테마주 종가를 알아본다. 이 날 LBS관련주주를 견인한 것은 파트론 종목이다. 파트론은 주당 12,150원의 거래가격으로 전일대비+4.29%의 등락률을 기록 LBS관련주테마주를 주도한 것으로..."
63,"[증시전망] 2차전지 관련주 테마주 '솔브레인' 09시 현재 70,700원 기록중","4일 09시 2차전지 관련주 테마주 시황 브리핑 현재 2차전지 관련주 테마주 '솔브레인'은 현재가 70,700원을 기록중에 있다. 이는 전일대비 2,200원 만큼 상승한 상태이며, +3.21% 상승한 금액에 거래중이다...."
64,"케이엠더블유·에프알텍, 5G 관련주 같은 상승세지만 흐름 달라…특히 에프알...",5G 관련주인 에프알텍이 급등 중인 가운데 케이엠더블유 역시 강보합이다. 에프알텍은 3일 코스닥... 특히 2일 8.72%의 상승폭으로 급등 마감했다. 케이엠더블유는 5G 장비 관련 주식으로 꼽히고 있다.
65,"고려시멘트·백광소재, 희토류 관련주 같은 상승세지만 흐름 달라…특히 고려...",희토류 관련주인 고려시멘트와 백광소재가 모두 상승세다. 특히 고려시멘트가 급등 중이다. 고려시멘트는 2일 코스닥 시장에서 오전 9시33분 현재 전 거래일보다 9.46%(300원) 상승한 3470원에 거래되고 있다....
66,"""9월 코스피, 변동장세 전망…국산화·5G 관련주에 투자해야""","김 연구원은 ""코스피 1900선 이하 또는 초반은 되돌림을 염두한 대응이 필요하다""며 ""중후반대 반등 시 시총 상위 대형주 위주로 관심을 가지고, 중소형주의 경우 진행형 이슈인 '국산화', '5G' 관련주에 주목하되 테마주..."
67,푸른기술 8%대 급등 이어 현대로템·대아티아이 상승…남북철도 관련주 매수세...,남북철도 관련주 푸른기술이 급등 중인데 이어 현대로템과 대아티아이 역시 상승세다. 푸른기술은 3일 오전 9시40분 현재 전 거래일보다 8.44%(1300원) 상승한 1만6700원에 거래되고 있다. 푸른기술은 장 내내 대거...
68,"케이엠더블유·오이솔루션, 5G 관련주 같은 상승세지만 흐름 달라…특히 케이...",5G 관련주로 불리는 오이솔루션과 케이엠더블유가 모두 상승세다. 특히 케이엠더블유가 급등 중이다.... 케이엠더블유는 낮부터 상승폭이 커지면서 급등 중이다. 케이엠더블유는 5G 장비 관련 주식으로 꼽히고 있다.
69,"[LBS관련주 테마 오후 시황] 상승률 상위 종목, 파트론 +4.72%·이루온 +2.01...","LBS관련주 테마 오후 상승률 상위 종목2일 13시10분 현재 LBS관련주 테마의 종목들 중 에서 파트론, 이루온, 아이오케이 등이 높은 상승률을 보이고 있다. 가장 많이 상승하고 있는 파트론의 현재가는 12,200이다. 전..."
70,대입제도 재검토 발언에 메가엠디등 교육주 급등ㆍ돼지열병으로 관련주도 강세,"아프리카돼지열병(ASF) 영향으로 돼지고깃값이 오를 것이라는 전망에 돼지고기 관련주도 강세를 보였다. 이날 윙입푸드는 전 거래일보다 17.65% 뛰어오른 2500원에 마감했다. 우리손에프앤지(8.22%), 팜스토리(6.00..."
71,"[2차전지 관련주 테마주-마감] 파워로직스,솔브레인 등이 상승세 견인중","9월 2일 월요일 2차전지 관련주 테마주 종가를 알아본다. 이 날 2차전지 관련주주를 견인한 것은 파워로직스 종목이다. 파워로직스는 주당 9,680원의 거래가격으로 전일대비+3.42%의 등락률을 기록 2차전지..."
72,"[2차전지 관련주 테마 오전 시황] 상승률 상위 종목, 포스코케미칼 +0.77%·한...","2차전지 관련주 테마 오전 상승률 상위 종목3일 09시19분 현재 2차전지 관련주 테마의 종목들 중 에서 포스코케미칼, 한화케미칼, 피앤이솔루션 등이 높은 상승률을 보이고 있다. 가장 많이 상승하고 있는..."
73,"엑사이엔씨·국일제지, 그래핀 관련주 소폭이지만 희비 엇갈려…특히 엑사이엔...",그래핀 관련주인 국일제지와 엑사이엔씨가 소폭이지만 희비가 엇갈리고 있다. 국일제지는 2일 코스닥 시장에서 오전 10시37분 현재 전 거래일보다 0.21%(10원) 상승한 4855원에 거래되고 있다. 국일제지는 26일 7...
74,"[LBS관련주 테마 오전 시황] 상승률 상위 종목, 지어소프트 +1.55%·팅크웨어...","LBS관련주 테마 오전 상승률 상위 종목3일 09시16분 현재 LBS관련주 테마의 종목들 중 에서 지어소프트, 팅크웨어, 아이오케이 등이 높은 상승률을 보이고 있다. 가장 많이 상승하고 있는 지어소프트의 현재가는 5..."
75,"올댓차이나] 대만 증시, 반도체 관련주 강세에 0.27% 상승 마감","대만 증시는 29일 반도체 관련 종목 등에 선행 매수로 3거래일 연속 상승한 채 마감했다. 자취안(加權) 지수는 이날 전일 대비 28.14 포인트, 0.27% 올라간 1만462.43으로 거래를 끝냈다. 다만 미국 정부가 9월1일..."
76,"[2차전지 관련주 테마 오후 시황] 상승률 상위 종목, 파워로직스 +5.02%·솔브...","2차전지 관련주 테마 오후 상승률 상위 종목2일 13시13분 현재 2차전지 관련주 테마의 종목들 중 에서 파워로직스, 솔브레인, 에코프로 등이 높은 상승률을 보이고 있다. 가장 많이 상승하고 있는 파워로직스의..."
77,"[특징주] 대법원, 이재용 파기환송 판결에 호텔신라-삼성 관련주 희비 엇갈려","계열사 관련주와 호텔신라 주가가 엇갈렸다. 호텔신라는 이재용 부회장의 여동생 이부진 씨가 대표이사... 면세점 관련 주가가 다 오르고 있다""고 설명했다. 반면 삼성의 주요 계열사들의 주가는 모두 감소했다...."
78,유니온·유니온머티리얼 하락 반해 쌍방울·광림 소폭 상승…희토류 관련주 어...,유니온과 유니온머티리얼이 모두 하락세인 가운데 쌍방울과 광림은 소폭 상승세다. 쌍방울은 3일 코스닥 시장에서 오전 10시18분 현재 전 거래일보다 0.94%(10원) 상승한 1075원에 거래되고 있다. 쌍방울은 30일을...
79,[테마 리포트]바이오시밀러 관련주 테마 상승세(+5.00%),이투데이=e2BOT 기자 | 4일 오후 15시 5분 현재 바이오시밀러 관련주 테마가 상승세를 보이고 있다. 전 거래일에 상승세(+0.07%)를 보였던 바이오시밀러 관련주 테마가 현재 급등(+5.00%)하고 있다....
80,[테마 리포트]전자결제 관련주 테마 상승세(+5.10%),이투데이=e2BOT 기자 | 4일 오전 9시 53분 현재 전자결제 관련주 테마가 상승세를 보이고 있다. 전 거래일에 하락세(-0.98%)를 보였던 전자결제 관련주 테마가 현재 급등(+5.10%)하고 있다. KG모빌리언스(+9....
81,[주간증시] 금 관련주 테마주 8월 5주차 주간 증시 브리핑,"8월 공감뉴스 주간 국내 증시 테마별 브리핑코스피 상장한 금 관련주 테마주 종목 'KODEX 은선물(H)... 화요일 금 관련주 테마주의 주도주는 정산애강 , KODEX 은선물(H)이며 각각 +1.72% , +0.89%씩 변동한 2075..."
82,"현대로템·대아티아이 이어 푸른기술까지, 남북철도 관련주 줄줄이 하락세","남북철도 관련주인 현대로템과 대아티아이, 푸른기술이 줄줄이 하락세다. 대아티아이는 2일 오전 10시11분 현재 전 거래일보다 2.88%(150원) 하락한 5050원에 거래 중이다. 이외에 현대로템과 푸른기술 역시 2% 미만의..."
83,로보로보·휴림로봇 AI관련주 희비 엇갈려…로보로보 장 마감 앞두고 갑자기 ...,로보로보와 휴림로봇 등 AI 관련주의 희비가 엇갈리고 있다. 로보로보는 2일 코스닥 시장에서 오후 2시55분 현재 전 거래일보다 3.69%(210원) 하락한 5480원에 거래되고 있다. 로보로보는 장 마감을 앞두고 갑자기...
